"virus_strain","serum_strain","serum_id","source","titer","virusYear","serumYear","cluster","color"
"DENV3/PUERTO_RICO/429965/2006","DENV1/VIETNAM/BIDV1937/2008",1,"agm_1mo",15,2006,2008,"DENV3","#e31a1c"
"DENV3/PUERTO_RICO/429965/2006","DENV2/VIETNAM/AC20/2003",1,"agm_1mo",16,2006,2003,"DENV3","#e31a1c"
"DENV3/PUERTO_RICO/429965/2006","DENV2/NICARAGUA/BIDV533/2005",1,"agm_1mo",13,2006,2005,"DENV3","#e31a1c"
"DENV3/PUERTO_RICO/429965/2006","DENV2/VIETNAM/BIDV735/2006",1,"agm_1mo",13,2006,2006,"DENV3","#e31a1c"
"DENV3/PUERTO_RICO/429965/2006","DENV3/FIJI/29472/1992",1,"agm_1mo",186,2006,1992,"DENV3","#e31a1c"
"DENV3/PUERTO_RICO/429965/2006","DENV3/VIETNAM/BIDV1329/2006",1,"agm_1mo",78,2006,2006,"DENV3","#e31a1c"
"DENV3/PUERTO_RICO/429965/2006","DENV3/VIETNAM/BIDV1817/2007",1,"agm_1mo",133,2006,2007,"DENV3","#e31a1c"
"DENV3/PUERTO_RICO/429965/2006","DENV1/BOLIVIA/FSB3363/2010",1,"agm_1mo",10,2006,2010,"DENV3","#e31a1c"
"DENV3/PUERTO_RICO/429965/2006","DENV3/NICARAGUA/BIDV4753/2009",1,"agm_1mo",69,2006,2009,"DENV3","#e31a1c"
"DENV3/PUERTO_RICO/429965/2006","DENV3/CAMBODIA/AC23/2011",1,"agm_1mo",71,2006,2011,"DENV3","#e31a1c"
"DENV3/PUERTO_RICO/429965/2006","DENV3/PUERTO_RICO/429965/2006",1,"agm_1mo",50,2006,2006,"DENV3","#e31a1c"
"DENV3/PUERTO_RICO/429965/2006","DENV3/MYANMAR/80931/2008",1,"agm_1mo",19,2006,2008,"DENV3","#e31a1c"
"DENV3/PUERTO_RICO/429965/2006","DENV4/MALAYSIA/P731120/1973",1,"agm_1mo",11,2006,1973,"DENV3","#e31a1c"
"DENV3/PUERTO_RICO/S228762/1963","DENV3/FIJI/29472/1992",1,"agm_1mo",53,1963,1992,"DENV3","#e31a1c"
"DENV3/PUERTO_RICO/S228762/1963","DENV3/VIETNAM/BIDV1329/2006",1,"agm_1mo",171,1963,2006,"DENV3","#e31a1c"
"DENV3/PUERTO_RICO/S228762/1963","DENV3/VIETNAM/BIDV1817/2007",1,"agm_1mo",89,1963,2007,"DENV3","#e31a1c"
"DENV3/PUERTO_RICO/S228762/1963","DENV3/NICARAGUA/BIDV4753/2009",1,"agm_1mo",21,1963,2009,"DENV3","#e31a1c"
"DENV3/PUERTO_RICO/S228762/1963","DENV3/PUERTO_RICO/S228762/1963",1,"agm_1mo",31,1963,1963,"DENV3","#e31a1c"
"DENV3/PUERTO_RICO/S228762/1963","DENV3/CAMBODIA/AC23/2011",1,"agm_1mo",19,1963,2011,"DENV3","#e31a1c"
"DENV3/PUERTO_RICO/S228762/1963","DENV3/MYANMAR/80931/2008",1,"agm_1mo",12,1963,2008,"DENV3","#e31a1c"
"DENV3/INDONESIA/SLEMANDELTA30/1978","DENV2/PERU/IQT2913/1996",1,"agm_1mo",10,1978,1996,"DENV3","#e31a1c"
"DENV3/INDONESIA/SLEMANDELTA30/1978","DENV3/FIJI/29472/1992",1,"agm_1mo",134,1978,1992,"DENV3","#e31a1c"
"DENV3/INDONESIA/SLEMANDELTA30/1978","DENV3/VIETNAM/BIDV1329/2006",1,"agm_1mo",56,1978,2006,"DENV3","#e31a1c"
"DENV3/INDONESIA/SLEMANDELTA30/1978","DENV3/VIETNAM/BIDV1817/2007",1,"agm_1mo",55,1978,2007,"DENV3","#e31a1c"
"DENV3/INDONESIA/SLEMANDELTA30/1978","DENV3/PUERTO_RICO/429965/2006",1,"agm_1mo",36,1978,2006,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1329/2006","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",1,"agm_1mo",11,2006,1974,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1329/2006","DENV1/VIETNAM/BIDV1937/2008",1,"agm_1mo",10,2006,2008,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1329/2006","DENV3/FIJI/29472/1992",1,"agm_1mo",54,2006,1992,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1329/2006","DENV3/VIETNAM/BIDV1329/2006",1,"agm_1mo",68,2006,2006,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1329/2006","DENV3/VIETNAM/BIDV1817/2007",1,"agm_1mo",76,2006,2007,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1329/2006","DENV1/CAMBODIA/BIDV1991/2003",1,"agm_1mo",11,2006,2003,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1329/2006","DENV1/VENEZUELA/OBT1298/2000",1,"agm_1mo",10,2006,2000,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1329/2006","DENV2/VIETNAM/BIDV735/2006",2,"agm_1mo",13,2006,2006,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1329/2006","DENV3/NICARAGUA/BIDV4753/2009",1,"agm_1mo",24,2006,2009,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1329/2006","DENV3/CAMBODIA/AC23/2011",1,"agm_1mo",62,2006,2011,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1329/2006","DENV3/PUERTO_RICO/429965/2006",1,"agm_1mo",30,2006,2006,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1329/2006","DENV3/MYANMAR/80931/2008",1,"agm_1mo",18,2006,2008,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1329/2006","DENV4/CAMBODIA/AC33/2011",1,"agm_1mo",11,2006,2011,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1329/2006","DENV4/MYANMAR/81087/2008",1,"agm_1mo",10,2006,2008,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",1,"agm_1mo",23,2007,1974,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV1/VIETNAM/BIDV1937/2008",1,"agm_1mo",24,2007,2008,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV2/NICARAGUA/BIDV533/2005",1,"agm_1mo",11,2007,2005,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV2/VIETNAM/BIDV735/2006",1,"agm_1mo",15,2007,2006,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV3/FIJI/29472/1992",1,"agm_1mo",67,2007,1992,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV3/VIETNAM/BIDV1329/2006",1,"agm_1mo",75,2007,2006,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV3/VIETNAM/BIDV1817/2007",1,"agm_1mo",103,2007,2007,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV1/MYANMAR/61117/2005",1,"agm_1mo",22,2007,2005,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV2/VIETNAM/BIDV735/2006",2,"agm_1mo",13,2007,2006,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV3/NICARAGUA/BIDV4753/2009",1,"agm_1mo",31,2007,2009,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV3/PUERTO_RICO/S228762/1963",1,"agm_1mo",13,2007,1963,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV3/CAMBODIA/AC23/2011",1,"agm_1mo",51,2007,2011,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV3/PUERTO_RICO/429965/2006",1,"agm_1mo",62,2007,2006,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV3/MYANMAR/80931/2008",1,"agm_1mo",23,2007,2008,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV4/CAMBODIA/AC33/2011",1,"agm_1mo",12,2007,2011,"DENV3","#e31a1c"
"DENV3/VIETNAM/BIDV1817/2007","DENV4/BRAZIL/NA/2012",1,"agm_1mo",11,2007,2012,"DENV3","#e31a1c"
"DENV4/BRAZIL/NA/2012","DENV1/VIETNAM/BIDV1937/2008",1,"agm_1mo",12,2012,2008,"DENV4","#ff7f00"
"DENV4/BRAZIL/NA/2012","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_1mo",23,2012,1999,"DENV4","#ff7f00"
"DENV4/BRAZIL/NA/2012","DENV4/INDONESIA/AC36/1973",1,"agm_1mo",118,2012,1973,"DENV4","#ff7f00"
"DENV4/BRAZIL/NA/2012","DENV1/MYANMAR/61117/2005",1,"agm_1mo",24,2012,2005,"DENV4","#ff7f00"
"DENV4/BRAZIL/NA/2012","DENV4/MYANMAR/81087/2008",1,"agm_1mo",23,2012,2008,"DENV4","#ff7f00"
"DENV4/BRAZIL/NA/2012","DENV4/NICARAGUA/703/1999",1,"agm_1mo",15,2012,1999,"DENV4","#ff7f00"
"DENV4/BRAZIL/NA/2012","DENV4/BRAZIL/NA/2012",1,"agm_1mo",24,2012,2012,"DENV4","#ff7f00"
"DENV4/MYANMAR/81087/2008","DENV1/VIETNAM/BIDV1937/2008",1,"agm_1mo",22,2008,2008,"DENV4","#ff7f00"
"DENV4/MYANMAR/81087/2008","DENV2/PERU/IQT2913/1996",1,"agm_1mo",13,2008,1996,"DENV4","#ff7f00"
"DENV4/MYANMAR/81087/2008","DENV3/FIJI/29472/1992",1,"agm_1mo",13,2008,1992,"DENV4","#ff7f00"
"DENV4/MYANMAR/81087/2008","DENV3/VIETNAM/BIDV1329/2006",1,"agm_1mo",19,2008,2006,"DENV4","#ff7f00"
"DENV4/MYANMAR/81087/2008","DENV3/VIETNAM/BIDV1817/2007",1,"agm_1mo",10,2008,2007,"DENV4","#ff7f00"
"DENV4/MYANMAR/81087/2008","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_1mo",21,2008,1999,"DENV4","#ff7f00"
"DENV4/MYANMAR/81087/2008","DENV4/INDONESIA/AC36/1973",1,"agm_1mo",17,2008,1973,"DENV4","#ff7f00"
"DENV4/MYANMAR/81087/2008","DENV1/MYANMAR/61117/2005",1,"agm_1mo",11,2008,2005,"DENV4","#ff7f00"
"DENV4/MYANMAR/81087/2008","DENV3/MYANMAR/80931/2008",1,"agm_1mo",12,2008,2008,"DENV4","#ff7f00"
"DENV4/MYANMAR/81087/2008","DENV4/CAMBODIA/AC33/2011",1,"agm_1mo",16,2008,2011,"DENV4","#ff7f00"
"DENV4/MYANMAR/81087/2008","DENV4/NICARAGUA/703/1999",1,"agm_1mo",21,2008,1999,"DENV4","#ff7f00"
"DENV4/CAMBODIA/AC33/2011","DENV2/NICARAGUA/BIDV533/2005",1,"agm_1mo",12,2011,2005,"DENV4","#ff7f00"
"DENV4/CAMBODIA/AC33/2011","DENV2/VIETNAM/BIDV735/2006",1,"agm_1mo",11,2011,2006,"DENV4","#ff7f00"
"DENV4/CAMBODIA/AC33/2011","DENV3/FIJI/29472/1992",1,"agm_1mo",23,2011,1992,"DENV4","#ff7f00"
"DENV4/CAMBODIA/AC33/2011","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_1mo",12,2011,1999,"DENV4","#ff7f00"
"DENV4/CAMBODIA/AC33/2011","DENV1/MYANMAR/61117/2005",1,"agm_1mo",14,2011,2005,"DENV4","#ff7f00"
"DENV4/CAMBODIA/AC33/2011","DENV2/CAMBODIA/D2T0601085/2009",1,"agm_1mo",13,2011,2009,"DENV4","#ff7f00"
"DENV4/CAMBODIA/AC33/2011","DENV2/SENEGAL/0674/1970",1,"agm_1mo",15,2011,1970,"DENV4","#ff7f00"
"DENV4/CAMBODIA/AC33/2011","DENV4/CAMBODIA/NA/2010",1,"agm_1mo",14,2011,2010,"DENV4","#ff7f00"
"DENV4/CAMBODIA/AC33/2011","DENV4/MALAYSIA/P731120/1973",1,"agm_1mo",13,2011,1973,"DENV4","#ff7f00"
"DENV4/CAMBODIA/AC33/2011","DENV4/CAMBODIA/AC33/2011",1,"agm_1mo",23,2011,2011,"DENV4","#ff7f00"
"DENV4/CAMBODIA/NA/2010","DENV1/VIETNAM/BIDV1937/2008",1,"agm_1mo",11,2010,2008,"DENV4","#ff7f00"
"DENV4/CAMBODIA/NA/2010","DENV2/NICARAGUA/BIDV533/2005",1,"agm_1mo",10,2010,2005,"DENV4","#ff7f00"
"DENV4/CAMBODIA/NA/2010","DENV3/FIJI/29472/1992",1,"agm_1mo",11,2010,1992,"DENV4","#ff7f00"
"DENV4/CAMBODIA/NA/2010","DENV3/VIETNAM/BIDV1329/2006",1,"agm_1mo",11,2010,2006,"DENV4","#ff7f00"
"DENV4/CAMBODIA/NA/2010","DENV4/INDONESIA/AC36/1973",1,"agm_1mo",14,2010,1973,"DENV4","#ff7f00"
"DENV4/CAMBODIA/NA/2010","DENV4/CAMBODIA/NA/2010",1,"agm_1mo",32,2010,2010,"DENV4","#ff7f00"
"DENV4/CAMBODIA/NA/2010","DENV4/MALAYSIA/P731120/1973",1,"agm_1mo",10,2010,1973,"DENV4","#ff7f00"
"DENV4/DOMINICA/814669DELTA30/1981","DENV3/VIETNAM/BIDV1329/2006",1,"agm_1mo",11,1981,2006,"DENV4","#ff7f00"
"DENV4/DOMINICA/814669DELTA30/1981","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_1mo",148,1981,1999,"DENV4","#ff7f00"
"DENV4/DOMINICA/814669DELTA30/1981","DENV4/INDONESIA/AC36/1973",1,"agm_1mo",67,1981,1973,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV2/VIETNAM/AC20/2003",1,"agm_1mo",12,1973,2003,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV3/VIETNAM/BIDV1817/2007",1,"agm_1mo",13,1973,2007,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_1mo",100,1973,1999,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/INDONESIA/AC36/1973",1,"agm_1mo",131,1973,1973,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV1/CAMBODIA/BIDV1991/2003",1,"agm_1mo",13,1973,2003,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV2/CAMBODIA/D2T0601085/2009",1,"agm_1mo",12,1973,2009,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/CAMBODIA/NA/2010",1,"agm_1mo",30,1973,2010,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/CAMBODIA/AC33/2011",1,"agm_1mo",20,1973,2011,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/MYANMAR/81087/2008",1,"agm_1mo",38,1973,2008,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/NICARAGUA/703/1999",1,"agm_1mo",22,1973,1999,"DENV4","#ff7f00"
"DENV4/INDONESIA/AC36/1973","DENV4/BRAZIL/NA/2012",1,"agm_1mo",88,1973,2012,"DENV4","#ff7f00"
"DENV4/NICARAGUA/703/1999","DENV3/MYANMAR/80931/2008",1,"agm_1mo",10,1999,2008,"DENV4","#ff7f00"
"DENV4/NICARAGUA/703/1999","DENV4/CAMBODIA/NA/2010",1,"agm_1mo",21,1999,2010,"DENV4","#ff7f00"
"DENV4/NICARAGUA/703/1999","DENV4/MALAYSIA/P731120/1973",1,"agm_1mo",12,1999,1973,"DENV4","#ff7f00"
"DENV4/NICARAGUA/703/1999","DENV4/CAMBODIA/AC33/2011",1,"agm_1mo",16,1999,2011,"DENV4","#ff7f00"
"DENV4/NICARAGUA/703/1999","DENV4/MYANMAR/81087/2008",1,"agm_1mo",13,1999,2008,"DENV4","#ff7f00"
"DENV4/NICARAGUA/703/1999","DENV4/NICARAGUA/703/1999",1,"agm_1mo",15,1999,1999,"DENV4","#ff7f00"
"DENV4/NICARAGUA/703/1999","DENV4/BRAZIL/NA/2012",1,"agm_1mo",34,1999,2012,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_1mo",10,1998,1999,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV4/INDONESIA/AC36/1973",1,"agm_1mo",28,1998,1973,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV4/CAMBODIA/NA/2010",1,"agm_1mo",10,1998,2010,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/347751/1998","DENV4/CAMBODIA/AC33/2011",1,"agm_1mo",12,1998,2011,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/BIDV2446/1999","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_1mo",30,1999,1999,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/BIDV2446/1999","DENV4/INDONESIA/AC36/1973",1,"agm_1mo",79,1999,1973,"DENV4","#ff7f00"
"DENV4/PUERTO_RICO/BIDV2446/1999","DENV4/CAMBODIA/NA/2010",1,"agm_1mo",10,1999,2010,"DENV4","#ff7f00"
"DENV4/INDONESIA/S1228/1978","DENV2/VIETNAM/AC20/2003",1,"agm_1mo",13,1978,2003,"DENV4","#ff7f00"
"DENV4/INDONESIA/S1228/1978","DENV2/VIETNAM/BIDV735/2006",1,"agm_1mo",16,1978,2006,"DENV4","#ff7f00"
"DENV4/INDONESIA/S1228/1978","DENV2/MALAYSIA/DKD811/2008",1,"agm_1mo",12,1978,2008,"DENV4","#ff7f00"
"DENV4/INDONESIA/S1228/1978","DENV3/VIETNAM/BIDV1817/2007",1,"agm_1mo",17,1978,2007,"DENV4","#ff7f00"
"DENV4/INDONESIA/S1228/1978","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_1mo",112,1978,1999,"DENV4","#ff7f00"
"DENV4/INDONESIA/S1228/1978","DENV4/INDONESIA/AC36/1973",1,"agm_1mo",89,1978,1973,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV1/VIETNAM/BIDV1937/2008",1,"agm_1mo",33,1973,2008,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV2/VIETNAM/AC21/2003",1,"agm_1mo",16,1973,2003,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV2/VIETNAM/AC20/2003",1,"agm_1mo",14,1973,2003,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV2/NICARAGUA/BIDV533/2005",1,"agm_1mo",11,1973,2005,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV2/NICARAGUA/BIDV571/2006",1,"agm_1mo",12,1973,2006,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV2/VIETNAM/BIDV735/2006",1,"agm_1mo",12,1973,2006,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV3/FIJI/29472/1992",1,"agm_1mo",20,1973,1992,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV3/VIETNAM/BIDV1329/2006",1,"agm_1mo",18,1973,2006,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV3/VIETNAM/BIDV1817/2007",1,"agm_1mo",18,1973,2007,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_1mo",11,1973,1999,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV4/INDONESIA/AC36/1973",1,"agm_1mo",25,1973,1973,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV1/BOLIVIA/FSB3363/2010",1,"agm_1mo",11,1973,2010,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV1/MYANMAR/61117/2005",1,"agm_1mo",18,1973,2005,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV2/CAMBODIA/D2T0601085/2009",1,"agm_1mo",12,1973,2009,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV3/CAMBODIA/AC23/2011",1,"agm_1mo",12,1973,2011,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV3/PUERTO_RICO/429965/2006",1,"agm_1mo",14,1973,2006,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV3/MYANMAR/80931/2008",1,"agm_1mo",11,1973,2008,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV4/CAMBODIA/NA/2010",1,"agm_1mo",11,1973,2010,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV4/MALAYSIA/P731120/1973",1,"agm_1mo",12,1973,1973,"DENV4","#ff7f00"
"DENV4/MALAYSIA/P731120/1973","DENV4/CAMBODIA/AC33/2011",1,"agm_1mo",13,1973,2011,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV1/VIETNAM/BIDV1937/2008",1,"agm_1mo",22,1985,2008,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/PUERTO_RICO/BIDV2446/1999",1,"agm_1mo",46,1985,1999,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/INDONESIA/AC36/1973",1,"agm_1mo",65,1985,1973,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/CAMBODIA/AC33/2011",1,"agm_1mo",11,1985,2011,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/MYANMAR/81087/2008",1,"agm_1mo",16,1985,2008,"DENV4","#ff7f00"
"DENV4/THAILAND/D85052/1985","DENV4/BRAZIL/NA/2012",1,"agm_1mo",13,1985,2012,"DENV4","#ff7f00"
"DENV1/BOLIVIA/FSB3363/2010","DENV1/VIETNAM/BIDV1937/2008",1,"agm_3mo",89,2010,2008,"DENV1","#1f78b4"
"DENV1/BOLIVIA/FSB3363/2010","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_3mo",47,2010,2006,"DENV1","#1f78b4"
"DENV1/BOLIVIA/FSB3363/2010","DENV3/VIETNAM/BIDV1329/2006",1,"agm_3mo",11,2010,2006,"DENV1","#1f78b4"
"DENV1/BOLIVIA/FSB3363/2010","DENV1/PERU/IQT6152/2000",1,"agm_3mo",386,2010,2000,"DENV1","#1f78b4"
"DENV1/BOLIVIA/FSB3363/2010","DENV1/CAMBODIA/BIDV1991/2003",1,"agm_3mo",11,2010,2003,"DENV1","#1f78b4"
"DENV1/BOLIVIA/FSB3363/2010","DENV1/BOLIVIA/FSB3363/2010",1,"agm_3mo",17,2010,2010,"DENV1","#1f78b4"
"DENV1/BOLIVIA/FSB3363/2010","DENV1/MYANMAR/61117/2005",1,"agm_3mo",109,2010,2005,"DENV1","#1f78b4"
"DENV1/BOLIVIA/FSB3363/2010","DENV2/VIETNAM/BIDV735/2006",2,"agm_3mo",14,2010,2006,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV1/VIETNAM/BIDV1937/2008",1,"agm_3mo",389,2005,2008,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_3mo",281,2005,2006,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV2/VIETNAM/AC20/2003",1,"agm_3mo",10,2005,2003,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV3/VIETNAM/BIDV1817/2007",1,"agm_3mo",10,2005,2007,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV1/CAMBODIA/BIDV1991/2003",1,"agm_3mo",59,2005,2003,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV1/BOLIVIA/FSB3363/2010",1,"agm_3mo",64,2005,2010,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV1/MYANMAR/61117/2005",1,"agm_3mo",375,2005,2005,"DENV1","#1f78b4"
"DENV1/MYANMAR/61117/2005","DENV3/CAMBODIA/AC23/2011",1,"agm_3mo",10,2005,2011,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1991/2003","DENV1/VIETNAM/BIDV1937/2008",1,"agm_3mo",106,2003,2008,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1991/2003","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_3mo",51,2003,2006,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1991/2003","DENV1/PERU/IQT6152/2000",1,"agm_3mo",462,2003,2000,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1991/2003","DENV1/CAMBODIA/BIDV1991/2003",1,"agm_3mo",31,2003,2003,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1991/2003","DENV1/BOLIVIA/FSB3363/2010",1,"agm_3mo",17,2003,2010,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1991/2003","DENV1/MYANMAR/61117/2005",1,"agm_3mo",119,2003,2005,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1995/2003","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",1,"agm_3mo",11,2003,1974,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1995/2003","DENV1/VIETNAM/BIDV1937/2008",1,"agm_3mo",166,2003,2008,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1995/2003","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_3mo",176,2003,2006,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1995/2003","DENV2/VIETNAM/AC21/2003",1,"agm_3mo",10,2003,2003,"DENV1","#1f78b4"
"DENV1/CAMBODIA/BIDV1995/2003","DENV2/VIETNAM/BIDV735/2006",1,"agm_3mo",11,2003,2006,"DENV1","#1f78b4"
"DENV1/NAURU/WESTERNPACIFICDELTA30/1974","DENV1/VIETNAM/BIDV1937/2008",1,"agm_3mo",50,1974,2008,"DENV1","#1f78b4"
"DENV1/NAURU/WESTERNPACIFICDELTA30/1974","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_3mo",41,1974,2006,"DENV1","#1f78b4"
"DENV1/NAURU/WESTERNPACIFICDELTA30/1974","DENV1/PERU/IQT6152/2000",1,"agm_3mo",139,1974,2000,"DENV1","#1f78b4"
"DENV1/NAURU/WESTERNPACIFICDELTA30/1974","DENV1/CAMBODIA/BIDV1991/2003",1,"agm_3mo",18,1974,2003,"DENV1","#1f78b4"
"DENV1/NAURU/WESTERNPACIFICDELTA30/1974","DENV1/BOLIVIA/FSB3363/2010",1,"agm_3mo",13,1974,2010,"DENV1","#1f78b4"
"DENV1/NAURU/WESTERNPACIFICDELTA30/1974","DENV1/MYANMAR/61117/2005",1,"agm_3mo",50,1974,2005,"DENV1","#1f78b4"
"DENV1/PERU/IQT6152/2000","DENV1/NAURU/WESTERNPACIFICDELTA30/1974",1,"agm_3mo",24,2000,1974,"DENV1","#1f78b4"
"DENV1/PERU/IQT6152/2000","DENV1/VIETNAM/BIDV1937/2008",1,"agm_3mo",355,2000,2008,"DENV1","#1f78b4"
"DENV1/PERU/IQT6152/2000","DENV1/PUERTO_RICO/BIDV852/2006",1,"agm_3mo",391,2000,2006,"DENV1","#1f78b4"
"DENV1/PERU/IQT6152/2000","DENV2/TONGA/DELTA30/1974",1,"agm_3mo",34,2000,1974,"DENV1","#1f78b4"
