"Virus","Antibody","raw_value","distance","Subtype","Country","virusYear"
"093_BT_SGA3","VRC01","0.33","0.411426245726465","C","SOUTH AFRICA",2014
"093_BT_SGA3","VRC26.25","0.001","0.00144197417390632","C","SOUTH AFRICA",2014
"186_BT_SGA1","1.00E+09","0.017","0.0243196791954129","C","SOUTH AFRICA",2014
"186_BT_SGA1","10-1074",">25",">4.70043971814109","C","SOUTH AFRICA",2014
"186_BT_SGA1","3BNC117","0.02","0.0285691521967709","C","SOUTH AFRICA",2014
"186_BT_SGA1","PGDM1400","3.287","2.09996841715489","C","SOUTH AFRICA",2014
"186_BT_SGA1","PGT121",">25",">4.70043971814109","C","SOUTH AFRICA",2014
"186_BT_SGA1","VRC01","0.062","0.0867837661420666","C","SOUTH AFRICA",2014
"186_BT_SGA1","VRC26.25",">25",">4.70043971814109","C","SOUTH AFRICA",2014
"318_TF_SGA2","1.00E+09","0.52","0.604071323668861","C","SOUTH AFRICA",2014
"318_TF_SGA2","10-1074","0.001","0.00144197417390632","C","SOUTH AFRICA",2014
"318_TF_SGA2","3BNC117","0.06","0.0840642647884745","C","SOUTH AFRICA",2014
"318_TF_SGA2","PGDM1400",">10",">3.4594316186373","C","SOUTH AFRICA",2014
"318_TF_SGA2","PGT121","0.02","0.0285691521967709","C","SOUTH AFRICA",2014
"318_TF_SGA2","PGT151","0.2","0.263034405833794","C","SOUTH AFRICA",2014
"318_TF_SGA2","VRC01","0.92","0.941106310946431","C","SOUTH AFRICA",2014
"318_TF_SGA2","VRC26.25","0.001","0.00144197417390632","C","SOUTH AFRICA",2014
"329_14_B1","1.00E+09","3.02","2.0071955014042","C","INDIA",2014
"329_14_B1","10-1074","<0.02","<0.0285691521967709","C","INDIA",2014
"329_14_B1","3BNC117","2.02","1.59454854955035","C","INDIA",2014
"329_14_B1","PGDM1400","0.37","0.454175893185802","C","INDIA",2014
"329_14_B1","PGT121","<0.02","<0.0285691521967709","C","INDIA",2014
"329_14_B1","PGT151","3","2","C","INDIA",2014
"329_14_B1","VRC01","0.59","0.669026765509631","C","INDIA",2014
"329_14_B1","VRC26.25","1.01","1.0071955014042","C","INDIA",2014
"329_14_B4","1.00E+09","3.74","2.24488705912353","C","INDIA",2014
"329_14_B4","10-1074","<0.02","<0.0285691521967709","C","INDIA",2014
"329_14_B4","3BNC117","2.02","1.59454854955035","C","INDIA",2014
"329_14_B4","PGDM1400","0.96","0.970853654340484","C","INDIA",2014
"329_14_B4","PGT121","0.05","0.070389327891398","C","INDIA",2014
"329_14_B4","PGT151","2.98","1.99276843076892","C","INDIA",2014
"329_14_B4","VRC01","1.25","1.16992500144231","C","INDIA",2014
"329_14_B4","VRC26.25","2.06","1.61353165291793","C","INDIA",2014
"330_14_A12","1.00E+09","0.21","0.27500704749987","C","INDIA",2014
"330_14_A12","10-1074","0.04","0.0565835283663675","C","INDIA",2014
"330_14_A12","3BNC117",">10",">3.4594316186373","C","INDIA",2014
"330_14_A12","PGDM1400","1.36","1.23878685958712","C","INDIA",2014
"330_14_A12","PGT121","<0.02","<0.0285691521967709","C","INDIA",2014
"330_14_A12","PGT151",">10",">3.4594316186373","C","INDIA",2014
"330_14_A12","VRC01",">10",">3.4594316186373","C","INDIA",2014
"330_14_A12","VRC26.25","0.98","0.985500430304885","C","INDIA",2014
"330_14_A20","1.00E+09","1.07","1.0496307677246","C","INDIA",2014
"330_14_A20","10-1074","<0.02","<0.0285691521967709","C","INDIA",2014
"330_14_A20","3BNC117",">10",">3.4594316186373","C","INDIA",2014
"330_14_A20","PGDM1400","3.25","2.08746284125034","C","INDIA",2014
"330_14_A20","PGT121","0.06","0.0840642647884745","C","INDIA",2014
"330_14_A20","PGT151",">10",">3.4594316186373","C","INDIA",2014
"330_14_A20","VRC01",">10",">3.4594316186373","C","INDIA",2014
"330_14_A20","VRC26.25","1.12","1.08406426478847","C","INDIA",2014
"036_BT_SGA4","1.00E+09","0.086","0.119024103142275","C","SOUTH AFRICA",2015
"036_BT_SGA4","10-1074","0.021","0.0299828662157143","C","SOUTH AFRICA",2015
"036_BT_SGA4","3BNC117","0.106","0.14535138557262","C","SOUTH AFRICA",2015
"036_BT_SGA4","PGDM1400","6.477","2.90245953304255","C","SOUTH AFRICA",2015
"036_BT_SGA4","PGT121","0.003","0.00432160595009347","C","SOUTH AFRICA",2015
"036_BT_SGA4","PGT151","0.02","0.0285691521967709","C","SOUTH AFRICA",2015
"036_BT_SGA4","VRC01","0.779","0.831066510605073","C","SOUTH AFRICA",2015
"036_BT_SGA4","VRC07-523-LS","0.176","0.233888060174277","C","SOUTH AFRICA",2015
"036_BT_SGA4","VRC26.25","12.509","3.75584897840091","C","SOUTH AFRICA",2015
"093_AT_SGA1","1.00E+09","1.017","1.01221108395087","C","SOUTH AFRICA",2015
"093_AT_SGA1","10-1074","0.006","0.00863030514344006","C","SOUTH AFRICA",2015
"093_AT_SGA1","3BNC117","18.339","4.27344129133912","C","SOUTH AFRICA",2015
"093_AT_SGA1","PGDM1400","0.16","0.214124805352847","C","SOUTH AFRICA",2015
"093_AT_SGA1","PGT121","0.002","0.00288250853312136","C","SOUTH AFRICA",2015
"093_AT_SGA1","PGT128","0.011","0.0157829972409275","C","SOUTH AFRICA",2015
"093_AT_SGA1","PGT151","0.05","0.070389327891398","C","SOUTH AFRICA",2015
"093_AT_SGA1","VRC01","0.496","0.58111017522555","C","SOUTH AFRICA",2015
"093_AT_SGA1","VRC07-523-LS","0.125","0.169925001442312","C","SOUTH AFRICA",2015
"093_AT_SGA1","VRC26.25","0.001","0.00144197417390632","C","SOUTH AFRICA",2015
"102_BT_SGA3","1.00E+09","0.028","0.0398402645317911","C","SOUTH AFRICA",2015
"102_BT_SGA3","10-1074",">25",">4.70043971814109","C","SOUTH AFRICA",2015
"102_BT_SGA3","3BNC117","0.021","0.0299828662157143","C","SOUTH AFRICA",2015
"102_BT_SGA3","PGDM1400",">25",">4.70043971814109","C","SOUTH AFRICA",2015
"102_BT_SGA3","PGT121",">25",">4.70043971814109","C","SOUTH AFRICA",2015
"102_BT_SGA3","PGT128",">25",">4.70043971814109","C","SOUTH AFRICA",2015
"102_BT_SGA3","VRC01","0.082","0.113700499164728","C","SOUTH AFRICA",2015
"102_BT_SGA3","VRC07-523-LS","0.017","0.0243196791954129","C","SOUTH AFRICA",2015
"102_BT_SGA3","VRC26.25",">25",">4.70043971814109","C","SOUTH AFRICA",2015
"186_AT_SGA1","1.00E+09","0.173","0.230203013366421","C","SOUTH AFRICA",2015
"186_AT_SGA1","10-1074","0.048","0.0676387168753633","C","SOUTH AFRICA",2015
"186_AT_SGA1","3BNC117","0.152","0.204140716780225","C","SOUTH AFRICA",2015
"186_AT_SGA1","PGDM1400",">25",">4.70043971814109","C","SOUTH AFRICA",2015
"186_AT_SGA1","PGT121","0.031","0.0440443327060212","C","SOUTH AFRICA",2015
"186_AT_SGA1","PGT128","0.021","0.0299828662157143","C","SOUTH AFRICA",2015
"186_AT_SGA1","PGT151",">25",">4.70043971814109","C","SOUTH AFRICA",2015
"186_AT_SGA1","VRC01","0.588","0.667210912480871","C","SOUTH AFRICA",2015
"186_AT_SGA1","VRC07-523-LS","0.09","0.124328135002202","C","SOUTH AFRICA",2015
"186_AT_SGA1","VRC26.25",">25",">4.70043971814109","C","SOUTH AFRICA",2015
"186_AT_SGA5","1.00E+09","1.62","1.38956681176273","C","SOUTH AFRICA",2015
"186_AT_SGA5","10-1074","0.06","0.0840642647884745","C","SOUTH AFRICA",2015
"186_AT_SGA5","3BNC117","19.8","4.37851162325373","C","SOUTH AFRICA",2015
"186_AT_SGA5","PGDM1400",">25",">4.70043971814109","C","SOUTH AFRICA",2015
"186_AT_SGA5","PGT121","0.05","0.070389327891398","C","SOUTH AFRICA",2015
"186_AT_SGA5","PGT151","0.01","0.0143552929770701","C","SOUTH AFRICA",2015
"186_AT_SGA5","VRC01","2.59","1.84398384404833","C","SOUTH AFRICA",2015
"186_AT_SGA5","VRC07-523-LS","0.04","0.0565835283663675","C","SOUTH AFRICA",2015
"186_AT_SGA5","VRC26.25",">25",">4.70043971814109","C","SOUTH AFRICA",2015
"329_15_A1","1.00E+09","1.06","1.04264433740849","C","INDIA",2015
"329_15_A1","10-1074","<0.02","<0.0285691521967709","C","INDIA",2015
"329_15_A1","3BNC117","4.51","2.46205231879643","C","INDIA",2015
"329_15_A1","PGDM1400","2.06","1.61353165291793","C","INDIA",2015
"329_15_A1","PGT121",">10",">3.4594316186373","C","INDIA",2015
"329_15_A1","PGT128","2.11","1.63691458035588","C","INDIA",2015
"329_15_A1","PGT151","4.59","2.48284828306847","C","INDIA",2015
"329_15_A1","VRC01","5.62","2.72683121703249","C","INDIA",2015
"329_15_A1","VRC26.25","6.23","2.85399564717639","C","INDIA",2015
"329_15_B1","1.00E+09","0.99","0.992768430768924","C","INDIA",2015
"329_15_B1","10-1074","<0.02","<0.0285691521967709","C","INDIA",2015
"329_15_B1","3BNC117","6.74","2.95233356636969","C","INDIA",2015
"329_15_B1","PGDM1400","4.51","2.46205231879643","C","INDIA",2015
"329_15_B1","PGT121","1.26","1.17632277264046","C","INDIA",2015
"329_15_B1","PGT128","0.98","0.985500430304885","C","INDIA",2015
"329_15_B1","PGT151","1.89","1.53106949272595","C","INDIA",2015
"329_15_B1","VRC01",">10",">3.4594316186373","C","INDIA",2015
"329_15_B1","VRC26.25","5.98","2.80322703643493","C","INDIA",2015
"330_15_C36","1.00E+09","6.73049998142783","2.9505617260344","C","INDIA",2015
"330_15_C36","10-1074","<0.02","<0.0285691521967709","C","INDIA",2015
"330_15_C36","3BNC117",">10",">3.4594316186373","C","INDIA",2015
"330_15_C36","PGDM1400","6.98","2.99638874644762","C","INDIA",2015
"330_15_C36","PGT121","0.654560921534428","0.731667363052293","C","INDIA",2015
"330_15_C36","PGT128","0.69","0.75702324650746","C","INDIA",2015
"330_15_C36","PGT151",">10",">3.4594316186373","C","INDIA",2015
"330_15_C36","VRC01",">10",">3.4594316186373","C","INDIA",2015
"330_15_C36","VRC26.25","6.66","2.93734439215023","C","INDIA",2015
"330_15_D36","1.00E+09","6.83449851854545","2.9698409664477","C","INDIA",2015
"330_15_D36","10-1074","<0.02","<0.0285691521967709","C","INDIA",2015
"330_15_D36","3BNC117",">10",">3.4594316186373","C","INDIA",2015
"330_15_D36","PGDM1400","8.24","3.20789285164133","C","INDIA",2015
"330_15_D36","PGT121","0.786129760281342","0.83723032578013","C","INDIA",2015
"330_15_D36","PGT128","0.99","0.992768430768924","C","INDIA",2015
"330_15_D36","PGT151",">10",">3.4594316186373","C","INDIA",2015
"330_15_D36","VRC01",">10",">3.4594316186373","C","INDIA",2015
"330_15_D36","VRC26.25","5.69","2.74200621086674","C","INDIA",2015
"330_15_E36","1.00E+09",">10",">3.4594316186373","C","INDIA",2015
"330_15_E36","10-1074","<0.02","<0.0285691521967709","C","INDIA",2015
"330_15_E36","3BNC117",">10",">3.4594316186373","C","INDIA",2015
"330_15_E36","PGDM1400","6.35","2.877744249949","C","INDIA",2015
"330_15_E36","PGT121",">3.78153408023781",">2.37019396623418","C","INDIA",2015
"330_15_E36","PGT128","0.42","0.505890929729957","C","INDIA",2015
"330_15_E36","PGT151",">10",">3.4594316186373","C","INDIA",2015
"330_15_E36","VRC01",">10",">3.4594316186373","C","INDIA",2015
"330_15_E36","VRC26.25","4.49","2.45680614923047","C","INDIA",2015
"451_AT_SGA5","1.00E+09","0.017","0.0243196791954129","C","SOUTH AFRICA",2015
"451_AT_SGA5","10-1074",">25",">4.70043971814109","C","SOUTH AFRICA",2015
"451_AT_SGA5","3BNC117","0.012","0.0172092900322231","C","SOUTH AFRICA",2015
"451_AT_SGA5","PGDM1400","11.771","3.67479959084078","C","SOUTH AFRICA",2015
"451_AT_SGA5","PGT121",">25",">4.70043971814109","C","SOUTH AFRICA",2015
"451_AT_SGA5","PGT128",">25",">4.70043971814109","C","SOUTH AFRICA",2015
"451_AT_SGA5","PGT151","0.07","0.0976107966264223","C","SOUTH AFRICA",2015
"451_AT_SGA5","VRC01","0.092","0.126972856257766","C","SOUTH AFRICA",2015
"451_AT_SGA5","VRC07-523-LS","0.017","0.0243196791954129","C","SOUTH AFRICA",2015
"451_AT_SGA5","VRC26.25",">25",">4.70043971814109","C","SOUTH AFRICA",2015
"451_TF_SGA2","1.00E+09","0.35","0.432959407276106","C","SOUTH AFRICA",2015
"451_TF_SGA2","10-1074","0.02","0.0285691521967709","C","SOUTH AFRICA",2015
"451_TF_SGA2","3BNC117","0.007","0.0100636833446975","C","SOUTH AFRICA",2015
"451_TF_SGA2","PGDM1400","0.03","0.0426443374084937","C","SOUTH AFRICA",2015
"451_TF_SGA2","PGT121","0.01","0.0143552929770701","C","SOUTH AFRICA",2015
"451_TF_SGA2","PGT151","0.26","0.333423733725192","C","SOUTH AFRICA",2015
"451_TF_SGA2","VRC01","0.23","0.298658315564515","C","SOUTH AFRICA",2015
"451_TF_SGA2","VRC07-523-LS","0.06","0.0840642647884745","C","SOUTH AFRICA",2015
"451_TF_SGA2","VRC26.25","0.001","0.00144197417390632","C","SOUTH AFRICA",2015
"079_LN_SGA3","1.00E+09","0.66","0.7311832415722","C","SOUTH AFRICA",2016
"079_LN_SGA3","10-1074",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"079_LN_SGA3","3BNC117",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"079_LN_SGA3","4.00E+10","2.42","1.77399632511117","C","SOUTH AFRICA",2016
"079_LN_SGA3","N6-LS","0.04","0.0565835283663675","C","SOUTH AFRICA",2016
"079_LN_SGA3","PGDM1400",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"079_LN_SGA3","PGT121",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"079_LN_SGA3","PGT151","0.02","0.0285691521967709","C","SOUTH AFRICA",2016
"079_LN_SGA3","VRC01","0.03","0.0426443374084937","C","SOUTH AFRICA",2016
"079_LN_SGA3","VRC07-523-LS","0.01","0.0143552929770701","C","SOUTH AFRICA",2016
"079_LN_SGA3","VRC26.25",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"079_LN_SGA3","VRC34.01",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"079_LN_SGA9","1.00E+09","0.74","0.799087306074004","C","SOUTH AFRICA",2016
"079_LN_SGA9","10-1074","0.44","0.526068811667588","C","SOUTH AFRICA",2016
"079_LN_SGA9","3BNC117","2.54","1.82374936030827","C","SOUTH AFRICA",2016
"079_LN_SGA9","4.00E+10","1.3","1.20163386116965","C","SOUTH AFRICA",2016
"079_LN_SGA9","N6-LS","0.02","0.0285691521967709","C","SOUTH AFRICA",2016
"079_LN_SGA9","PGDM1400",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"079_LN_SGA9","PGT121","0.14","0.189033824390017","C","SOUTH AFRICA",2016
"079_LN_SGA9","PGT151","0.01","0.0143552929770701","C","SOUTH AFRICA",2016
"079_LN_SGA9","VRC01","0.14","0.189033824390017","C","SOUTH AFRICA",2016
"079_LN_SGA9","VRC07-523-LS","0.03","0.0426443374084937","C","SOUTH AFRICA",2016
"079_LN_SGA9","VRC26.25",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"079_LN_SGA9","VRC34.01",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"079_PBMC_SGA12","1.00E+09","1.54","1.34482849699744","C","SOUTH AFRICA",2016
"079_PBMC_SGA12","10-1074","0.001","0.00144197417390632","C","SOUTH AFRICA",2016
"079_PBMC_SGA12","3BNC117","7.05","3.00898878322725","C","SOUTH AFRICA",2016
"079_PBMC_SGA12","4.00E+10","2.76","1.91073266190291","C","SOUTH AFRICA",2016
"079_PBMC_SGA12","N6-LS","0.05","0.070389327891398","C","SOUTH AFRICA",2016
"079_PBMC_SGA12","PGDM1400","0.37","0.454175893185802","C","SOUTH AFRICA",2016
"079_PBMC_SGA12","PGT121","0.001","0.00144197417390632","C","SOUTH AFRICA",2016
"079_PBMC_SGA12","PGT151","0.03","0.0426443374084937","C","SOUTH AFRICA",2016
"079_PBMC_SGA12","VRC01","0.34","0.422233000683048","C","SOUTH AFRICA",2016
"079_PBMC_SGA12","VRC07-523-LS","0.08","0.111031312388744","C","SOUTH AFRICA",2016
"079_PBMC_SGA12","VRC26.25","0.001","0.00144197417390632","C","SOUTH AFRICA",2016
"079_PBMC_SGA12","VRC34.01","0.06","0.0840642647884745","C","SOUTH AFRICA",2016
"079_PBMC_SGA17","1.00E+09","0.7","0.765534746362977","C","SOUTH AFRICA",2016
"079_PBMC_SGA17","10-1074",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"079_PBMC_SGA17","3BNC117","0.22","0.286881147788162","C","SOUTH AFRICA",2016
"079_PBMC_SGA17","4.00E+10","2.42","1.77399632511117","C","SOUTH AFRICA",2016
"079_PBMC_SGA17","N6-LS","0.13","0.176322772640463","C","SOUTH AFRICA",2016
"079_PBMC_SGA17","PGDM1400",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"079_PBMC_SGA17","PGT121",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"079_PBMC_SGA17","PGT151","0.08","0.111031312388744","C","SOUTH AFRICA",2016
"079_PBMC_SGA17","VRC01","0.07","0.0976107966264223","C","SOUTH AFRICA",2016
"079_PBMC_SGA17","VRC07-523-LS","0.02","0.0285691521967709","C","SOUTH AFRICA",2016
"079_PBMC_SGA17","VRC26.25",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"079_PBMC_SGA17","VRC34.01",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"079_PBMC_SGA7","1.00E+09","3.69","2.22958792274065","C","SOUTH AFRICA",2016
"079_PBMC_SGA7","10-1074",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"079_PBMC_SGA7","3BNC117","0.24","0.31034012061215","C","SOUTH AFRICA",2016
"079_PBMC_SGA7","4.00E+10","9.33","3.36876834909033","C","SOUTH AFRICA",2016
"079_PBMC_SGA7","N6-LS","0.1","0.137503523749935","C","SOUTH AFRICA",2016
"079_PBMC_SGA7","PGDM1400",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"079_PBMC_SGA7","PGT121",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"079_PBMC_SGA7","PGT151","0.02","0.0285691521967709","C","SOUTH AFRICA",2016
"079_PBMC_SGA7","VRC01","0.23","0.298658315564515","C","SOUTH AFRICA",2016
"079_PBMC_SGA7","VRC07-523-LS","0.08","0.111031312388744","C","SOUTH AFRICA",2016
"079_PBMC_SGA7","VRC26.25",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"079_PBMC_SGA7","VRC34.01",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"102_AT_SGA1","1.00E+09","0.238","0.308011314552178","C","SOUTH AFRICA",2016
"102_AT_SGA1","10-1074","0.004","0.00575926928868495","C","SOUTH AFRICA",2016
"102_AT_SGA1","3BNC117","0.046","0.0648828515848544","C","SOUTH AFRICA",2016
"102_AT_SGA1","4.00E+10","0.649","0.72159139877538","C","SOUTH AFRICA",2016
"102_AT_SGA1","N6-LS","0.063","0.0881415968690176","C","SOUTH AFRICA",2016
"102_AT_SGA1","PGDM1400","0.87","0.903038270112912","C","SOUTH AFRICA",2016
"102_AT_SGA1","PGT121","0.001","0.00144197417390632","C","SOUTH AFRICA",2016
"102_AT_SGA1","VRC01","6.647","2.93489387408127","C","SOUTH AFRICA",2016
"102_AT_SGA1","VRC07-523-LS","0.099","0.136191386287144","C","SOUTH AFRICA",2016
"102_AT_SGA1","VRC26.25","0.006","0.00863030514344006","C","SOUTH AFRICA",2016
"102_AT_SGA1","VRC34.01","0.081","0.112366523072563","C","SOUTH AFRICA",2016
"329_16_C1","1.00E+09","2.11","1.63691458035588","C","INDIA",2016
"329_16_C1","10-1074","<0.02","<0.0285691521967709","C","INDIA",2016
"329_16_C1","3BNC117","3.33","2.114367024952","C","INDIA",2016
"329_16_C1","PGDM1400","8.88","3.30451104180995","C","INDIA",2016
"329_16_C1","PGT121","2.35","1.74416109557041","C","INDIA",2016
"329_16_C1","PGT151",">10",">3.4594316186373","C","INDIA",2016
"329_16_C1","VRC01","2.56","1.83187724119167","C","INDIA",2016
"329_16_C1","VRC26.25","8.42","3.23572705983806","C","INDIA",2016
"329_16_D5","1.00E+09","4.59","2.48284828306847","C","INDIA",2016
"329_16_D5","10-1074","<0.02","<0.0285691521967709","C","INDIA",2016
"329_16_D5","3BNC117","4.21","2.38128337250378","C","INDIA",2016
"329_16_D5","PGDM1400",">10",">3.4594316186373","C","INDIA",2016
"329_16_D5","PGT121","2.48","1.799087306074","C","INDIA",2016
"329_16_D5","PGT151",">10",">3.4594316186373","C","INDIA",2016
"329_16_D5","VRC01","3.68","2.22650852980868","C","INDIA",2016
"329_16_D5","VRC26.25","7.24","3.04264433740849","C","INDIA",2016
"330_16_A2","1.00E+09","1.72768631412071","1.50690083876665","C","INDIA",2016
"330_16_A2","10-1074","1.02","1.01435529297707","C","INDIA",2016
"330_16_A2","3BNC117",">10",">3.4594316186373","C","INDIA",2016
"330_16_A2","PGDM1400","8.91","3.30888505741176","C","INDIA",2016
"330_16_A2","PGT121","0.437926934545022","0.592863512599303","C","INDIA",2016
"330_16_A2","PGT151",">10",">3.4594316186373","C","INDIA",2016
"330_16_A2","VRC01",">10",">3.4594316186373","C","INDIA",2016
"330_16_A2","VRC26.25",">10",">3.4594316186373","C","INDIA",2016
"330_16_D4","1.00E+09","2.0079093605041","1.60173371362227","C","INDIA",2016
"330_16_D4","10-1074","1.54","1.34482849699744","C","INDIA",2016
"330_16_D4","3BNC117",">10",">3.4594316186373","C","INDIA",2016
"330_16_D4","PGDM1400",">10",">3.4594316186373","C","INDIA",2016
"330_16_D4","PGT121","<0.066332495807108","<0.157725149992466","C","INDIA",2016
"330_16_D4","PGT151",">10",">3.4594316186373","C","INDIA",2016
"330_16_D4","VRC01",">10",">3.4594316186373","C","INDIA",2016
"330_16_D4","VRC26.25",">10",">3.4594316186373","C","INDIA",2016
"330_16_E6","1.00E+09","6.34181835123019","2.88962539443753","C","INDIA",2016
"330_16_E6","10-1074","<0.02","<0.0285691521967709","C","INDIA",2016
"330_16_E6","3BNC117","0.37","0.454175893185802","C","INDIA",2016
"330_16_E6","PGDM1400","<0.02","<0.0285691521967709","C","INDIA",2016
"330_16_E6","PGT121","0.0504975246918104","0.0710759985957446","C","INDIA",2016
"330_16_E6","PGT151","4.41769170495181","2.44512605757853","C","INDIA",2016
"330_16_E6","VRC01","1.63149931045036","1.39588516045078","C","INDIA",2016
"330_16_E6","VRC26.25","<0.02","<0.0285691521967709","C","INDIA",2016
"330_16_H2","1.00E+09","0.918346339895793","1.01434822160116","C","INDIA",2016
"330_16_H2","10-1074","0.99","0.992768430768924","C","INDIA",2016
"330_16_H2","3BNC117",">10",">3.4594316186373","C","INDIA",2016
"330_16_H2","PGDM1400","7.74","3.12763327972587","C","INDIA",2016
"330_16_H2","PGT121","0.753471963645629","0.811867893456814","C","INDIA",2016
"330_16_H2","PGT151",">10",">3.4594316186373","C","INDIA",2016
"330_16_H2","VRC01",">10",">3.4594316186373","C","INDIA",2016
"330_16_H2","VRC26.25","6.78","2.95977015521147","C","INDIA",2016
"651_AT_SGA5","1.00E+09","1.777","1.47352717715676","C","SOUTH AFRICA",2016
"651_AT_SGA5","10-1074","0.371","0.455228571117139","C","SOUTH AFRICA",2016
"651_AT_SGA5","3BNC117","0.116","0.158337027167101","C","SOUTH AFRICA",2016
"651_AT_SGA5","4.00E+10","11.671","3.66345848188466","C","SOUTH AFRICA",2016
"651_AT_SGA5","N6-LS","0.082","0.113700499164728","C","SOUTH AFRICA",2016
"651_AT_SGA5","PGDM1400","0.037","0.0524158941511385","C","SOUTH AFRICA",2016
"651_AT_SGA5","PGT121","0.34","0.422233000683048","C","SOUTH AFRICA",2016
"651_AT_SGA5","PGT151","0.01","0.0143552929770701","C","SOUTH AFRICA",2016
"651_AT_SGA5","VRC01","0.279","0.35501626421955","C","SOUTH AFRICA",2016
"651_AT_SGA5","VRC07-523-LS","0.084","0.116364756691785","C","SOUTH AFRICA",2016
"651_AT_SGA5","VRC26.25","0.001","0.00144197417390632","C","SOUTH AFRICA",2016
"651_AT_SGA5","VRC34.01",">25",">4.70043971814109","C","SOUTH AFRICA",2016
"651_AT_SGA8","1.00E+09","2.64","1.86393845042397","C","SOUTH AFRICA",2016
"651_AT_SGA8","10-1074","0.45","0.53605290024021","C","SOUTH AFRICA",2016
"651_AT_SGA8","3BNC117","0.07","0.0976107966264223","C","SOUTH AFRICA",2016
"651_AT_SGA8","4.00E+10","9.87","3.44228003525258","C","SOUTH AFRICA",2016
"651_AT_SGA8","N6-LS","0.04","0.0565835283663675","C","SOUTH AFRICA",2016
"651_AT_SGA8","PGDM1400","0.03","0.0426443374084937","C","SOUTH AFRICA",2016
"651_AT_SGA8","PGT121","0.51","0.594548549550354","C","SOUTH AFRICA",2016
"651_AT_SGA8","PGT151","0.01","0.0143552929770701","C","SOUTH AFRICA",2016
"651_AT_SGA8","VRC01","0.14","0.189033824390017","C","SOUTH AFRICA",2016
"651_AT_SGA8","VRC07-523-LS","0.03","0.0426443374084937","C","SOUTH AFRICA",2016
"651_AT_SGA8","VRC26.25","0.001","0.00144197417390632","C","SOUTH AFRICA",2016
"651_AT_SGA8","VRC34.01","10.13","3.47638168756724","C","SOUTH AFRICA",2016
"651_LN_C40","1.00E+09","0.28","0.356143810225275","C","SOUTH AFRICA",2016
"651_LN_C40","10-1074","0.21","0.27500704749987","C","SOUTH AFRICA",2016
"651_LN_C40","3BNC117","0.05","0.070389327891398","C","SOUTH AFRICA",2016
"651_LN_C40","4.00E+10","1.77","1.46988597627446","C","SOUTH AFRICA",2016
"651_LN_C40","N6-LS","0.02","0.0285691521967709","C","SOUTH AFRICA",2016
"651_LN_C40","PGDM1400","0.02","0.0285691521967709","C","SOUTH AFRICA",2016
"651_LN_C40","PGT121","0.42","0.505890929729957","C","SOUTH AFRICA",2016
"651_LN_C40","PGT151","0.01","0.0143552929770701","C","SOUTH AFRICA",2016
"651_LN_C40","VRC01","0.11","0.150559676575381","C","SOUTH AFRICA",2016
"651_LN_C40","VRC07-523-LS","0.02","0.0285691521967709","C","SOUTH AFRICA",2016
"651_LN_C40","VRC26.25","0.001","0.00144197417390632","C","SOUTH AFRICA",2016
"651_LN_C40","VRC34.01","2.08","1.62293035092018","C","SOUTH AFRICA",2016
"651_LN_C43","1.00E+09","0.35","0.432959407276106","C","SOUTH AFRICA",2016
"651_LN_C43","10-1074","0.41","0.495695162624069","C","SOUTH AFRICA",2016
"651_LN_C43","3BNC117","0.04","0.0565835283663675","C","SOUTH AFRICA",2016
"651_LN_C43","4.00E+10","1.85","1.51096191927738","C","SOUTH AFRICA",2016
"651_LN_C43","N6-LS","0.01","0.0143552929770701","C","SOUTH AFRICA",2016
"651_LN_C43","PGDM1400","0.08","0.111031312388744","C","SOUTH AFRICA",2016
"651_LN_C43","PGT121","1.52","1.33342373372519","C","SOUTH AFRICA",2016
"651_LN_C43","PGT151","0.01","0.0143552929770701","C","SOUTH AFRICA",2016
"651_LN_C43","VRC01","0.12","0.16349873228288","C","SOUTH AFRICA",2016
"651_LN_C43","VRC07-523-LS","0.02","0.0285691521967709","C","SOUTH AFRICA",2016
"651_LN_C43","VRC26.25","0.001","0.00144197417390632","C","SOUTH AFRICA",2016
"651_LN_C43","VRC34.01","0.73","0.790772037862","C","SOUTH AFRICA",2016
"VA40774","1.00E+09",">50",">5.6724253419715","B","UNITED STATES",2016
"VA40774","10-1074","0.567","0.648005179810493","B","UNITED STATES",2016
"VA40774","3BNC117","0.048","0.0676387168753633","B","UNITED STATES",2016
