"virusStrain","serumStrain","titer","virusYear","serumYear","cluster","color"
"A/Philipdarkgreens/2/1982","A/Netherlands/241/1982","2560",1982,1982,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Netherlands/330/1985","784",1982,1985,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Netherlands/450/1988","320",1982,1988,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Netherlands/1/1995","<10",1982,1995,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Netherlands/218/1995","<10",1982,1995,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Netherlands/172/1996","<10",1982,1996,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Wellington/4/1985","462",1982,1985,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Sichuan/2/1987","190",1982,1987,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Texas/1/1977","640",1982,1977,"BK79","green"
"A/Philipdarkgreens/2/1982","A/England/496/1980","196",1982,1980,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Netherlands/333/1985","640",1982,1985,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Caen/1/1984","640",1982,1984,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Caen/1/1984","40",1982,1984,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Shanghai/11/1987","80",1982,1987,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Guizhou/54/1989","<10",1982,1989,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Beijing/353/1989","<10",1982,1989,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Guangdong/25/1993","<10",1982,1993,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Johannesburg/33/1994","<10",1982,1994,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Netherlands/47/1995","<10",1982,1995,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Nanchang/933/1995","<10",1982,1995,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Lyon/2279/1995","<10",1982,1995,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Singapore/1/1996","<10",1982,1996,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Auckland/10/1997","<10",1982,1997,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Netherlands/5/1998","<10",1982,1998,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Victoria/3/1975","<10",1982,1975,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Netherlands/18/1994","<10",1982,1994,"BK79","green"
"A/Philipdarkgreens/2/1982","A/HongKong/107/1971","<10",1982,1971,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Philipdarkgreens/2/1982","2480",1982,1982,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Beijing/32/1992","<10",1982,1992,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Netherlands/286/1997","<10",1982,1997,"BK79","green"
"A/Philipdarkgreens/2/1982","A/Sydney/5/1997","<10",1982,1997,"BK79","green"
"A/Oslo/13676/1983","A/Netherlands/450/1988","1280",1983,1988,"BK79","green"
"A/Oslo/13676/1983","A/Bangkok/1/1979","640",1983,1979,"BK79","green"
"A/Oslo/13676/1983","A/Philipdarkgreens/2/1982","2560",1983,1982,"BK79","green"
"A/Oslo/13676/1983","A/Wellington/4/1985","2560",1983,1985,"BK79","green"
"A/Oslo/13676/1983","A/Texas/1/1977","2560",1983,1977,"BK79","green"
"A/Oslo/13676/1983","A/Bangkok/2/1979","1280",1983,1979,"BK79","green"
"A/Oslo/13676/1983","A/England/496/1980","5120",1983,1980,"BK79","green"
"A/Caen/1/1984","A/Leningrad/360/1986","320",1984,1986,"BK79","green"
"A/Caen/1/1984","A/Texas/1/1977","320",1984,1977,"BK79","green"
"A/Caen/1/1984","A/Netherlands/450/1988","640",1984,1988,"BK79","green"
"A/Caen/1/1984","A/Bangkok/1/1979","40",1984,1979,"BK79","green"
"A/Caen/1/1984","A/Philipdarkgreens/2/1982","160",1984,1982,"BK79","green"
"A/Caen/1/1984","A/Netherlands/333/1985","1280",1984,1985,"BK79","green"
"A/Caen/1/1984","A/Caen/1/1984","1280",1984,1984,"BK79","green"
"A/Caen/1/1984","A/Caen/1/1984","640",1984,1984,"BK79","green"
"A/Netherlands/330/1985","A/Victoria/3/1975","20",1985,1975,"BK79","green"
"A/Netherlands/330/1985","A/Texas/1/1977","160",1985,1977,"BK79","green"
"A/Netherlands/330/1985","A/Bilthoven/21793/1972","<10",1985,1972,"BK79","green"
"A/Netherlands/330/1985","A/Bilthoven/5930/1974","<10",1985,1974,"BK79","green"
"A/Netherlands/330/1985","A/Bilthoven/2461/1978","441",1985,1978,"BK79","green"
"A/Netherlands/330/1985","A/Rotterdam/577/1980","320",1985,1980,"BK79","green"
"A/Netherlands/330/1985","A/Netherlands/209/1980","640",1985,1980,"BK79","green"
"A/Netherlands/330/1985","A/Netherlands/233/1982","320",1985,1982,"BK79","green"
"A/Netherlands/330/1985","A/Netherlands/241/1982","1280",1985,1982,"BK79","green"
"A/Netherlands/330/1985","A/Netherlands/330/1985","1810",1985,1985,"BK79","green"
"A/Netherlands/330/1985","A/Stockholm/10/1985","1431",1985,1985,"BK79","green"
"A/Netherlands/330/1985","A/Netherlands/450/1988","320",1985,1988,"BK79","green"
"A/Netherlands/330/1985","A/Victoria/2/1990","<10",1985,1990,"BK79","green"
"A/Netherlands/330/1985","A/Lyon/1149/1991","<10",1985,1991,"BK79","green"
"A/Netherlands/330/1985","A/Madrid/G252/1993","<10",1985,1993,"BK79","green"
"A/Netherlands/330/1985","A/Netherlands/1/1995","<10",1985,1995,"BK79","green"
"A/Netherlands/330/1985","A/Netherlands/218/1995","<10",1985,1995,"BK79","green"
"A/Netherlands/330/1985","A/Netherlands/172/1996","<10",1985,1996,"BK79","green"
"A/Netherlands/330/1985","A/Bangkok/1/1979","40",1985,1979,"BK79","green"
"A/Netherlands/330/1985","A/Philipdarkgreens/2/1982","1280",1985,1982,"BK79","green"
"A/Netherlands/330/1985","A/Wellington/4/1985","2395",1985,1985,"BK79","green"
"A/Netherlands/330/1985","A/Victoria/7/1987","113",1985,1987,"BK79","green"
"A/Netherlands/330/1985","A/Texas/1/1977","320",1985,1977,"BK79","green"
"A/Netherlands/330/1985","A/Bangkok/2/1979","640",1985,1979,"BK79","green"
"A/Netherlands/330/1985","A/England/496/1980","506",1985,1980,"BK79","green"
"A/Netherlands/330/1985","A/Caen/1/1984","277",1985,1984,"BK79","green"
"A/Netherlands/330/1985","A/Colorado/2/1986","8868",1985,1986,"BK79","green"
"A/Netherlands/330/1985","A/Beijing/353/1989","25",1985,1989,"BK79","green"
"A/Netherlands/330/1985","A/Victoria/3/1975","160",1985,1975,"BK79","green"
"A/Stockholm/10/1985","A/Victoria/3/1975","40",1985,1975,"BK79","green"
"A/Stockholm/10/1985","A/Bilthoven/21793/1972","<10",1985,1972,"BK79","green"
"A/Stockholm/10/1985","A/Bilthoven/5930/1974","<10",1985,1974,"BK79","green"
"A/Stockholm/10/1985","A/Bilthoven/2461/1978","358",1985,1978,"BK79","green"
"A/Stockholm/10/1985","A/Rotterdam/577/1980","320",1985,1980,"BK79","green"
"A/Stockholm/10/1985","A/Netherlands/209/1980","640",1985,1980,"BK79","green"
"A/Stockholm/10/1985","A/Netherlands/233/1982","320",1985,1982,"BK79","green"
"A/Stockholm/10/1985","A/Netherlands/241/1982","2560",1985,1982,"BK79","green"
"A/Stockholm/10/1985","A/Netherlands/330/1985","2560",1985,1985,"BK79","green"
"A/Stockholm/10/1985","A/Stockholm/10/1985","3620",1985,1985,"BK79","green"
"A/Stockholm/10/1985","A/Netherlands/450/1988","640",1985,1988,"BK79","green"
"A/Stockholm/10/1985","A/Victoria/2/1990","<10",1985,1990,"BK79","green"
"A/Stockholm/10/1985","A/Lyon/1149/1991","80",1985,1991,"BK79","green"
"A/Stockholm/10/1985","A/Madrid/G252/1993","<10",1985,1993,"BK79","green"
"A/Stockholm/10/1985","A/Netherlands/1/1995","<10",1985,1995,"BK79","green"
"A/Stockholm/10/1985","A/Netherlands/218/1995","<10",1985,1995,"BK79","green"
"A/Stockholm/10/1985","A/Netherlands/172/1996","<10",1985,1996,"BK79","green"
"A/Stockholm/10/1985","A/Wellington/4/1985","2560",1985,1985,"BK79","green"
"A/Stockholm/10/1985","A/Victoria/7/1987","640",1985,1987,"BK79","green"
"A/Stockholm/10/1985","A/Texas/1/1977","320",1985,1977,"BK79","green"
"A/Stockholm/10/1985","A/Bangkok/2/1979","640",1985,1979,"BK79","green"
"A/Stockholm/10/1985","A/England/496/1980","320",1985,1980,"BK79","green"
"A/Stockholm/10/1985","A/Caen/1/1984","400",1985,1984,"BK79","green"
"A/Stockholm/10/1985","A/Colorado/2/1986","8960",1985,1986,"BK79","green"
"A/Stockholm/10/1985","A/Beijing/353/1989","160",1985,1989,"BK79","green"
"A/Stockholm/10/1985","A/Victoria/3/1975","80",1985,1975,"BK79","green"
"A/Wellington/4/1985","A/HongKong/1/1968","<10",1985,1968,"BK79","green"
"A/Wellington/4/1985","A/England/42/1972","<10",1985,1972,"BK79","green"
"A/Wellington/4/1985","A/Scotland/840/1974","<10",1985,1974,"BK79","green"
"A/Wellington/4/1985","A/Victoria/3/1975","20",1985,1975,"BK79","green"
"A/Wellington/4/1985","A/Leningrad/360/1986","1920",1985,1986,"BK79","green"
"A/Wellington/4/1985","A/Texas/1/1977","139",1985,1977,"BK79","green"
"A/Wellington/4/1985","A/Netherlands/330/1985","905",1985,1985,"BK79","green"
"A/Wellington/4/1985","A/Netherlands/450/1988","1280",1985,1988,"BK79","green"
"A/Wellington/4/1985","A/Bangkok/1/1979","50",1985,1979,"BK79","green"
"A/Wellington/4/1985","A/Philipdarkgreens/2/1982","557",1985,1982,"BK79","green"
"A/Wellington/4/1985","A/Christchurch/4/1985","640",1985,1985,"BK79","green"
"A/Wellington/4/1985","A/Wellington/4/1985","2153",1985,1985,"BK79","green"
"A/Wellington/4/1985","A/Victoria/7/1987","554",1985,1987,"BK79","green"
"A/Wellington/4/1985","A/Sichuan/2/1987","320",1985,1987,"BK79","green"
"A/Wellington/4/1985","A/England/496/1980","333",1985,1980,"BK79","green"
"A/Wellington/4/1985","A/Netherlands/333/1985","640",1985,1985,"BK79","green"
"A/Netherlands/333/1985","A/Leningrad/360/1986","320",1985,1986,"BK79","green"
"A/Netherlands/333/1985","A/Texas/1/1977","320",1985,1977,"BK79","green"
"A/Netherlands/333/1985","A/Netherlands/241/1982","160",1985,1982,"BK79","green"
"A/Netherlands/333/1985","A/Netherlands/450/1988","1280",1985,1988,"BK79","green"
"A/Netherlands/333/1985","A/Bangkok/1/1979","40",1985,1979,"BK79","green"
"A/Netherlands/333/1985","A/Philipdarkgreens/2/1982","160",1985,1982,"BK79","green"
"A/Netherlands/333/1985","A/Wellington/4/1985","2560",1985,1985,"BK79","green"
"A/Netherlands/333/1985","A/Texas/1/1977","1280",1985,1977,"BK79","green"
"A/Netherlands/333/1985","A/Netherlands/333/1985","1280",1985,1985,"BK79","green"
"A/Netherlands/333/1985","A/Caen/1/1984","1280",1985,1984,"BK79","green"
"A/Netherlands/333/1985","A/Caen/1/1984","320",1985,1984,"BK79","green"
"A/Guildford/V728/1985","A/Texas/1/1977","80",1985,1977,"BK79","green"
"A/Guildford/V728/1985","A/Netherlands/330/1985","1280",1985,1985,"BK79","green"
"A/Guildford/V728/1985","A/Bangkok/1/1979","40",1985,1979,"BK79","green"
"A/Guildford/V728/1985","A/Philipdarkgreens/2/1982","320",1985,1982,"BK79","green"
"A/Guildford/V728/1985","A/Wellington/4/1985","1280",1985,1985,"BK79","green"
"A/Guildford/V728/1985","A/England/496/1980","240",1985,1980,"BK79","green"
"A/Colorado/2/1986","A/HongKong/1/1968","<10",1986,1968,"BK79","green"
"A/Colorado/2/1986","A/England/42/1972","<10",1986,1972,"BK79","green"
"A/Colorado/2/1986","A/Scotland/840/1974","<10",1986,1974,"BK79","green"
"A/Colorado/2/1986","A/Victoria/3/1975","28",1986,1975,"BK79","green"
"A/Colorado/2/1986","A/Leningrad/360/1986","2560",1986,1986,"BK79","green"
"A/Colorado/2/1986","A/Texas/1/1977","160",1986,1977,"BK79","green"
"A/Colorado/2/1986","A/Bilthoven/21793/1972","<10",1986,1972,"BK79","green"
"A/Colorado/2/1986","A/Bilthoven/5930/1974","<10",1986,1974,"BK79","green"
"A/Colorado/2/1986","A/Bilthoven/2461/1978","226",1986,1978,"BK79","green"
"A/Colorado/2/1986","A/Rotterdam/577/1980","320",1986,1980,"BK79","green"
"A/Colorado/2/1986","A/Netherlands/209/1980","640",1986,1980,"BK79","green"
"A/Colorado/2/1986","A/Netherlands/233/1982","320",1986,1982,"BK79","green"
"A/Colorado/2/1986","A/Netherlands/241/1982","2560",1986,1982,"BK79","green"
"A/Colorado/2/1986","A/Netherlands/330/1985","1280",1986,1985,"BK79","green"
"A/Colorado/2/1986","A/Stockholm/10/1985","3620",1986,1985,"BK79","green"
"A/Colorado/2/1986","A/Netherlands/450/1988","1280",1986,1988,"BK79","green"
"A/Colorado/2/1986","A/Victoria/2/1990","<10",1986,1990,"BK79","green"
"A/Colorado/2/1986","A/Lyon/1149/1991","80",1986,1991,"BK79","green"
"A/Colorado/2/1986","A/Madrid/G252/1993","<10",1986,1993,"BK79","green"
"A/Colorado/2/1986","A/Netherlands/1/1995","<10",1986,1995,"BK79","green"
"A/Colorado/2/1986","A/Netherlands/218/1995","<10",1986,1995,"BK79","green"
"A/Colorado/2/1986","A/Netherlands/172/1996","<10",1986,1996,"BK79","green"
"A/Colorado/2/1986","A/Bangkok/1/1979","34",1986,1979,"BK79","green"
"A/Colorado/2/1986","A/Philipdarkgreens/2/1982","571",1986,1982,"BK79","green"
"A/Colorado/2/1986","A/Christchurch/4/1985","640",1986,1985,"BK79","green"
"A/Colorado/2/1986","A/Wellington/4/1985","2382",1986,1985,"BK79","green"
"A/Colorado/2/1986","A/Victoria/7/1987","318",1986,1987,"BK79","green"
"A/Colorado/2/1986","A/Sichuan/2/1987","120",1986,1987,"BK79","green"
"A/Colorado/2/1986","A/Texas/1/1977","400",1986,1977,"BK79","green"
"A/Colorado/2/1986","A/Bangkok/2/1979","960",1986,1979,"BK79","green"
"A/Colorado/2/1986","A/England/496/1980","386",1986,1980,"BK79","green"
"A/Colorado/2/1986","A/Netherlands/333/1985","640",1986,1985,"BK79","green"
"A/Colorado/2/1986","A/Caen/1/1984","100",1986,1984,"BK79","green"
"A/Colorado/2/1986","A/Colorado/2/1986","10240",1986,1986,"BK79","green"
"A/Colorado/2/1986","A/Beijing/353/1989","160",1986,1989,"BK79","green"
"A/Colorado/2/1986","A/Victoria/3/1975","120",1986,1975,"BK79","green"
"A/Leningrad/360/1986","A/England/42/1972","<10",1986,1972,"BK79","green"
"A/Leningrad/360/1986","A/PortChalmers/1/1973","<10",1986,1973,"BK79","green"
"A/Leningrad/360/1986","A/Scotland/840/1974","<10",1986,1974,"BK79","green"
"A/Leningrad/360/1986","A/Leningrad/360/1986","640",1986,1986,"BK79","green"
"A/Leningrad/360/1986","A/Texas/1/1977","113",1986,1977,"BK79","green"
"A/Leningrad/360/1986","A/Netherlands/241/1982","160",1986,1982,"BK79","green"
"A/Leningrad/360/1986","A/Netherlands/330/1985","453",1986,1985,"BK79","green"
"A/Leningrad/360/1986","A/Netherlands/450/1988","905",1986,1988,"BK79","green"
"A/Leningrad/360/1986","A/Bangkok/1/1979","<40",1986,1979,"BK79","green"
"A/Leningrad/360/1986","A/Philipdarkgreens/2/1982","320",1986,1982,"BK79","green"
"A/Leningrad/360/1986","A/Wellington/4/1985","1786",1986,1985,"BK79","green"
"A/Leningrad/360/1986","A/Victoria/7/1987","160",1986,1987,"BK79","green"
"A/Leningrad/360/1986","A/Sichuan/2/1987","57",1986,1987,"BK79","green"
"A/Leningrad/360/1986","A/England/496/1980","160",1986,1980,"BK79","green"
"A/Leningrad/360/1986","A/Netherlands/333/1985","320",1986,1985,"BK79","green"
"A/Leningrad/360/1986","A/Caen/1/1984","160",1986,1984,"BK79","green"
"A/Leningrad/360/1986","A/Caen/1/1984","40",1986,1984,"BK79","green"
"A/Leningrad/360/1986","A/Shanghai/11/1987","320",1986,1987,"BK79","green"
"A/Leningrad/360/1986","A/Guizhou/54/1989","80",1986,1989,"BK79","green"
"A/Leningrad/360/1986","A/Beijing/353/1989","<10",1986,1989,"BK79","green"
"A/Leningrad/360/1986","A/Victoria/3/1975","<10",1986,1975,"BK79","green"
"A/Leningrad/360/1986","A/HongKong/107/1971","<10",1986,1971,"BK79","green"
"A/Leningrad/360/1986","A/Philipdarkgreens/2/1982","160",1986,1982,"BK79","green"
"A/Leningrad/360/1986","A/Beijing/32/1992","<10",1986,1992,"BK79","green"
"A/Sichuan/2/1987","A/HongKong/1/1968","<10",1987,1968,"SI87","blue"
"A/Sichuan/2/1987","A/England/42/1972","<10",1987,1972,"SI87","blue"
"A/Sichuan/2/1987","A/PortChalmers/1/1973","<10",1987,1973,"SI87","blue"
"A/Sichuan/2/1987","A/Scotland/840/1974","<10",1987,1974,"SI87","blue"
"A/Sichuan/2/1987","A/Leningrad/360/1986","160",1987,1986,"SI87","blue"
"A/Sichuan/2/1987","A/Texas/1/1977","35",1987,1977,"SI87","blue"
"A/Sichuan/2/1987","A/Netherlands/330/1985","277",1987,1985,"SI87","blue"
"A/Sichuan/2/1987","A/Netherlands/450/1988","3225",1987,1988,"SI87","blue"
"A/Sichuan/2/1987","A/Victoria/2/1990","40",1987,1990,"SI87","blue"
"A/Sichuan/2/1987","A/Netherlands/1/1995","<10",1987,1995,"SI87","blue"
"A/Sichuan/2/1987","A/Netherlands/218/1995","<10",1987,1995,"SI87","blue"
"A/Sichuan/2/1987","A/Netherlands/172/1996","<10",1987,1996,"SI87","blue"
"A/Sichuan/2/1987","A/Philipdarkgreens/2/1982","49",1987,1982,"SI87","blue"
"A/Sichuan/2/1987","A/Sichuan/2/1987","1824",1987,1987,"SI87","blue"
"A/Sichuan/2/1987","A/Texas/1/1977","240",1987,1977,"SI87","blue"
"A/Sichuan/2/1987","A/England/496/1980","30",1987,1980,"SI87","blue"
"A/Sichuan/2/1987","A/Colorado/2/1986","320",1987,1986,"SI87","blue"
"A/Sichuan/2/1987","A/Shanghai/11/1987","3620",1987,1987,"SI87","blue"
"A/Sichuan/2/1987","A/Netherlands/620/1989","640",1987,1989,"SI87","blue"
"A/Sichuan/2/1987","A/Guizhou/54/1989","905",1987,1989,"SI87","blue"
"A/Sichuan/2/1987","A/Beijing/353/1989","247",1987,1989,"SI87","blue"
"A/Sichuan/2/1987","A/Guangdong/25/1993","<10",1987,1993,"SI87","blue"
"A/Sichuan/2/1987","A/Johannesburg/33/1994","<10",1987,1994,"SI87","blue"
"A/Sichuan/2/1987","A/Netherlands/47/1995","<10",1987,1995,"SI87","blue"
"A/Sichuan/2/1987","A/Nanchang/933/1995","<10",1987,1995,"SI87","blue"
"A/Sichuan/2/1987","A/Lyon/2279/1995","<10",1987,1995,"SI87","blue"
"A/Sichuan/2/1987","A/Singapore/1/1996","<10",1987,1996,"SI87","blue"
"A/Sichuan/2/1987","A/Auckland/10/1997","<10",1987,1997,"SI87","blue"
"A/Sichuan/2/1987","A/Netherlands/5/1998","<10",1987,1998,"SI87","blue"
"A/Sichuan/2/1987","A/Victoria/3/1975","<10",1987,1975,"SI87","blue"
"A/Sichuan/2/1987","A/Netherlands/18/1994","<10",1987,1994,"SI87","blue"
"A/Sichuan/2/1987","A/HongKong/107/1971","<10",1987,1971,"SI87","blue"
"A/Sichuan/2/1987","A/Philipdarkgreens/2/1982","200",1987,1982,"SI87","blue"
"A/Sichuan/2/1987","A/Beijing/32/1992","47",1987,1992,"SI87","blue"
"A/Sichuan/2/1987","A/Netherlands/286/1997","<10",1987,1997,"SI87","blue"
"A/Sichuan/2/1987","A/Sydney/5/1997","<10",1987,1997,"SI87","blue"
"A/Victoria/7/1987","A/Texas/1/1977","46",1987,1977,"SI87","blue"
"A/Victoria/7/1987","A/Netherlands/330/1985","325",1987,1985,"SI87","blue"
"A/Victoria/7/1987","A/Netherlands/450/1988","1114",1987,1988,"SI87","blue"
"A/Victoria/7/1987","A/Bangkok/1/1979","20",1987,1979,"SI87","blue"
"A/Victoria/7/1987","A/Philipdarkgreens/2/1982","43",1987,1982,"SI87","blue"
"A/Victoria/7/1987","A/Wellington/4/1985","470",1987,1985,"SI87","blue"
"A/Victoria/7/1987","A/Victoria/7/1987","1437",1987,1987,"SI87","blue"
"A/Victoria/7/1987","A/Sichuan/2/1987","211",1987,1987,"SI87","blue"
"A/Victoria/7/1987","A/England/496/1980","77",1987,1980,"SI87","blue"
"A/Victoria/7/1987","A/Shanghai/11/1987","806",1987,1987,"SI87","blue"
"A/Shanghai/11/1987","A/England/42/1972","<10",1987,1972,"SI87","blue"
"A/Shanghai/11/1987","A/PortChalmers/1/1973","<10",1987,1973,"SI87","blue"
"A/Shanghai/11/1987","A/Scotland/840/1974","<10",1987,1974,"SI87","blue"
"A/Shanghai/11/1987","A/Leningrad/360/1986","80",1987,1986,"SI87","blue"
"A/Shanghai/11/1987","A/Netherlands/330/1985","160",1987,1985,"SI87","blue"
"A/Shanghai/11/1987","A/Netherlands/450/1988","3880",1987,1988,"SI87","blue"
"A/Shanghai/11/1987","A/Victoria/2/1990","160",1987,1990,"SI87","blue"
"A/Shanghai/11/1987","A/Bangkok/1/1979","<10",1987,1979,"SI87","blue"
"A/Shanghai/11/1987","A/Wellington/4/1985","970",1987,1985,"SI87","blue"
"A/Shanghai/11/1987","A/Victoria/7/1987","320",1987,1987,"SI87","blue"
"A/Shanghai/11/1987","A/Sichuan/2/1987","905",1987,1987,"SI87","blue"
"A/Shanghai/11/1987","A/Texas/1/1977","<10",1987,1977,"SI87","blue"
"A/Shanghai/11/1987","A/Colorado/2/1986","320",1987,1986,"SI87","blue"
"A/Shanghai/11/1987","A/Shanghai/11/1987","1613",1987,1987,"SI87","blue"
"A/Shanghai/11/1987","A/Netherlands/620/1989","640",1987,1989,"SI87","blue"
"A/Shanghai/11/1987","A/Beijing/353/1989","67",1987,1989,"SI87","blue"
"A/Shanghai/11/1987","A/Johannesburg/33/1994","<10",1987,1994,"SI87","blue"
"A/Shanghai/11/1987","A/Victoria/3/1975","<10",1987,1975,"SI87","blue"
"A/Shanghai/11/1987","A/HongKong/107/1971","<10",1987,1971,"SI87","blue"
"A/Shanghai/11/1987","A/Philipdarkgreens/2/1982","<10",1987,1982,"SI87","blue"
"A/Shanghai/11/1987","A/Beijing/32/1992","<10",1987,1992,"SI87","blue"
"A/Netherlands/450/1988","A/Victoria/3/1975","20",1988,1975,"SI87","blue"
"A/Netherlands/450/1988","A/Texas/1/1977","52",1988,1977,"SI87","blue"
"A/Netherlands/450/1988","A/Bilthoven/21793/1972","<10",1988,1972,"SI87","blue"
"A/Netherlands/450/1988","A/Bilthoven/5930/1974","<10",1988,1974,"SI87","blue"
"A/Netherlands/450/1988","A/Amsterdam/1609/1977","<40",1988,1977,"SI87","blue"
"A/Netherlands/450/1988","A/Rotterdam/577/1980","<10",1988,1980,"SI87","blue"
"A/Netherlands/450/1988","A/Netherlands/209/1980","<10",1988,1980,"SI87","blue"
"A/Netherlands/450/1988","A/Netherlands/233/1982","<10",1988,1982,"SI87","blue"
"A/Netherlands/450/1988","A/Netherlands/241/1982","<10",1988,1982,"SI87","blue"
"A/Netherlands/450/1988","A/Netherlands/330/1985","556",1988,1985,"SI87","blue"
"A/Netherlands/450/1988","A/Stockholm/10/1985","1280",1988,1985,"SI87","blue"
"A/Netherlands/450/1988","A/Netherlands/450/1988","5653",1988,1988,"SI87","blue"
"A/Netherlands/450/1988","A/Victoria/2/1990","1076",1988,1990,"SI87","blue"
"A/Netherlands/450/1988","A/Lyon/1149/1991","320",1988,1991,"SI87","blue"
"A/Netherlands/450/1988","A/Madrid/G252/1993","<10",1988,1993,"SI87","blue"
"A/Netherlands/450/1988","A/Netherlands/1/1995","<10",1988,1995,"SI87","blue"
"A/Netherlands/450/1988","A/Netherlands/218/1995","<10",1988,1995,"SI87","blue"
"A/Netherlands/450/1988","A/Netherlands/172/1996","<10",1988,1996,"SI87","blue"
"A/Netherlands/450/1988","A/Bangkok/1/1979","18",1988,1979,"SI87","blue"
"A/Netherlands/450/1988","A/Philipdarkgreens/2/1982","65",1988,1982,"SI87","blue"
"A/Netherlands/450/1988","A/Wellington/4/1985","2774",1988,1985,"SI87","blue"
"A/Netherlands/450/1988","A/Victoria/7/1987","890",1988,1987,"SI87","blue"
"A/Netherlands/450/1988","A/Sichuan/2/1987","2792",1988,1987,"SI87","blue"
"A/Netherlands/450/1988","A/Texas/1/1977","120",1988,1977,"SI87","blue"
"A/Netherlands/450/1988","A/Bangkok/2/1979","160",1988,1979,"SI87","blue"
"A/Netherlands/450/1988","A/Caen/1/1984","140",1988,1984,"SI87","blue"
"A/Netherlands/450/1988","A/Colorado/2/1986","4661",1988,1986,"SI87","blue"
